id,sqm,room,type,price,description,agency,url,region,date,source
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-06-03,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-07-04,centrum
11759603,32,1 + 1 félszoba,Tégla,26.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-07-04,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-07-04,centrum
11759603,32,1 + 1 félszoba,Tégla,25.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-08-05,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-08-05,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-08-05,centrum
11759603,32,1 + 1 félszoba,Tégla,29.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-04-06,centrum
10809055,28,1,Tégla,32.5,"Galériás stúdiólakás a Fővám térnél
Pár lépésre a Fővám tértől jó állapotú, dekoratív házban, délkeleti fekvésű, csendes, egyedi fűtésűlakás eladó. Kiváló lehetőség befektetőknek, hiszen értékálló és 7% feletti hozam is elérhető.",,https://www.oc.hu/ingatlanok/H374676?c=1b06e8e0,H374676,2019-04-06,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-04-06,centrum
13243082,30,1 + 1 félszoba,Tégla,37.5,"FELÚJÍTOTT LAKÁS A SZENT ISTVÁN KÖRÚTON
Eladó egy 2. emeleti, utcai nézetű 1+1 szobás, 30 m2-es lakás a Szent István körút V. kerületi oldalán.
A legutolsó közgyűlésen döntöttek a tetőtér értékesítéséről, amelynek köszönhetően a homlokzat...",,https://www.oc.hu/ingatlanok/H391785?c=1b06e8e0,H391785,2019-09-06,centrum
13247999,32,1,Tégla,39.9,"Eladó egy 2. emeleti, utcai nézetű 1 szobás, galériázott, 32 m2-es (+ 7 m2 galéria!) lakás a Szent Istvánkörút V. kerületi oldalán.
A legutolsó közgyűlésen döntöttek a tetőtér értékesítéséről, amelynek köszönhetően a homlokzat...",,https://www.oc.hu/ingatlanok/H391787?c=1b06e8e0,H391787,2019-09-06,centrum
13255893,31,1,Tégla,37,"Igényeseknek
A Honvéd utca 16. számú bérház Vidor Emil műépítész tervei alapján épült 1912-ben, az épület timpanonjaés a zárt erkély kapott díszítést; fenti részen egy középkori lovas katona látható teljes vértezetben,...",,https://www.oc.hu/ingatlanok/H391956?c=1b06e8e0,H391956,2019-09-06,centrum
11759603,32,1 + 1 félszoba,Tégla,25.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-09-06,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-09-06,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-09-06,centrum
13205004,28,1,Tégla,49.9,"V. Garibaldi utca
V. kerület egyik legkedveltebb utcájában eladó ez a 28nm-es lakás.
Liftes szép épület, a lakás a IV. emeleten van....",,https://www.oc.hu/ingatlanok/H391318?c=1b06e8e0,H391318,2019-09-06,centrum
11222621,33,1,Tégla,54.5,"Duna,erkélyes, panorámás ingatlan.
Eladó Dunára-Citadellára ,erkélyes panorámás kis ékszerdoboz.
Valódi kis kincs az ingatlan piacon....",,https://www.oc.hu/ingatlanok/H375692?c=1b06e8e0,H375692,2019-02-07,centrum
10809055,28,1,Tégla,31.5,"Galériás stúdiólakás a Fővám térnél
Pár lépésre a Fővám tértől jó állapotú, dekoratív házban, délkeleti fekvésű, csendes, egyedi fűtésűlakás eladó. Kiváló lehetőség befektetőknek, hiszen értékálló és 6,9% feletti hozam is elérhető.",,https://www.oc.hu/ingatlanok/H374676?c=1b06e8e0,H374676,2019-02-07,centrum
9456122,33,1,Tégla,36.9,"Eladó az V.kerület Irányi utcában egy befektetésre ajánlott 36nm-es 1 szobás ingatlan.
Központi elhelyezkedésű, tömegközlekedési eszközök a közelben!
A belváros pár perces sétával elérhető....",,https://www.oc.hu/ingatlanok/H366817?c=1b06e8e0,H366817,2019-02-07,centrum
10908032,33,1,Tégla,35.1,"Elhelyezkedés: Astoria szomszédságában, a tértől pár lépés, a második háztömb, központi elhelyezkedés, aBelváros közepén.
...",,https://www.oc.hu/ingatlanok/H375890?c=1b06e8e0,H375890,2019-02-07,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-02-07,centrum
11759603,32,1 + 1 félszoba,Tégla,26.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-06-07,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-06-07,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-07-07,centrum
11759603,32,1 + 1 félszoba,Tégla,26.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-07-07,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-07-07,centrum
11759603,32,1 + 1 félszoba,Tégla,29.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-04-10,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-04-10,centrum
10809055,28,1,Tégla,32.5,"Galériás stúdiólakás a Fővám térnél
Pár lépésre a Fővám tértől jó állapotú, dekoratív házban, délkeleti fekvésű, csendes, egyedi fűtésűlakás eladó. Kiváló lehetőség befektetőknek, hiszen értékálló és 7% feletti hozam is elérhető.",,https://www.oc.hu/ingatlanok/H374676?c=1b06e8e0,H374676,2019-04-10,centrum
10809055,28,1,Tégla,31.5,"Galériás stúdiólakás a Fővám térnél
Pár lépésre a Fővám tértől jó állapotú, dekoratív házban, délkeleti fekvésű, csendes, egyedi fűtésűlakás eladó. Kiváló lehetőség befektetőknek, hiszen értékálló és 6,9% feletti hozam is elérhető.",,https://www.oc.hu/ingatlanok/H374676?c=1b06e8e0,H374676,2019-02-12,centrum
9456122,33,1,Tégla,36.9,"Eladó az V.kerület Irányi utcában egy befektetésre ajánlott 36nm-es 1 szobás ingatlan.
Központi elhelyezkedésű, tömegközlekedési eszközök a közelben!
A belváros pár perces sétával elérhető....",,https://www.oc.hu/ingatlanok/H366817?c=1b06e8e0,H366817,2019-02-12,centrum
10908032,33,1,Tégla,35.1,"Elhelyezkedés: Astoria szomszédságában, a tértől pár lépés, a második háztömb, központi elhelyezkedés, aBelváros közepén.
...",,https://www.oc.hu/ingatlanok/H375890?c=1b06e8e0,H375890,2019-02-12,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-02-12,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-07-12,centrum
11759603,32,1 + 1 félszoba,Tégla,26.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-07-12,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-07-12,centrum
10809055,28,1,Tégla,32.5,"Galériás stúdiólakás a Fővám térnél
Pár lépésre a Fővám tértől jó állapotú, dekoratív házban, délkeleti fekvésű, csendes, egyedi fűtésűlakás eladó. Kiváló lehetőség befektetőknek, hiszen értékálló és 6,9% feletti hozam is elérhető.",,https://www.oc.hu/ingatlanok/H374676?c=1b06e8e0,H374676,2019-03-13,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-03-13,centrum
11759603,32,1 + 1 félszoba,Tégla,27.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-05-14,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-05-14,centrum
13205004,28,1,Tégla,49.9,"V. Garibaldi utca
V. kerület egyik legkedveltebb utcájában eladó ez a 28nm-es lakás.
Liftes szép épület, a lakás a IV. emeleten van....",,https://www.oc.hu/ingatlanok/H391318?c=1b06e8e0,H391318,2019-08-14,centrum
11759603,32,1 + 1 félszoba,Tégla,25.9,"Egyedi kuckó a belváros szívében! 

V. kerület szívében, a nyüzsgő város csendes szigetén, a Károly kertnél eladó egy 32 nm-es, másfél szobás...",,https://www.oc.hu/ingatlanok/H381322?c=1b06e8e0,H381322,2019-08-14,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-08-14,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-08-14,centrum
12625576,33,1,Tégla,44.3,"Garzonlakás a Váci utcában
Felújítandó egy szobás lakás eladó a Váci utcában. Panorámás a Vásárcsarnokra, és az ablakból jóllátszik a Szabadság híd és a Műegyetem is. ...",,https://www.oc.hu/ingatlanok/H387534?c=1b06e8e0,H387534,2019-09-14,centrum
13205004,28,1,Tégla,49.9,"V. Garibaldi utca
V. kerület egyik legkedveltebb utcájában eladó ez a 28nm-es lakás.
Liftes szép épület, a lakás a IV. emeleten van....",,https://www.oc.hu/ingatlanok/H391318?c=1b06e8e0,H391318,2019-09-14,centrum
13243082,30,1 + 1 félszoba,Tégla,37.5,"FELÚJÍTOTT LAKÁS A SZENT ISTVÁN KÖRÚTON
Eladó egy 2. emeleti, utcai nézetű 1+1 szobás, 30 m2-es lakás a Szent István körút V. kerületi oldalán.
A legutolsó közgyűlésen döntöttek a tetőtér értékesítéséről, amelynek köszönhetően a homlokzat...",,https://www.oc.hu/ingatlanok/H391785?c=1b06e8e0,H391785,2019-09-14,centrum
13247999,32,1,Tégla,39.9,"Eladó egy 2. emeleti, utcai nézetű 1 szobás, galériázott, 32 m2-es (+ 7 m2 galéria!) lakás a Szent Istvánkörút V. kerületi oldalán.
A legutolsó közgyűlésen döntöttek a tetőtér értékesítéséről, amelynek köszönhetően a homlokzat...",,https://www.oc.hu/ingatlanok/H391787?c=1b06e8e0,H391787,2019-09-14,centrum
13255893,31,1,Tégla,37,"Igényeseknek
A Honvéd utca 16. számú bérház Vidor Emil műépítész tervei alapján épült 1912-ben, az épület timpanonjaés a zárt erkély kapott díszítést; fenti részen egy középkori lovas katona látható teljes vértezetben,...",,https://www.oc.hu/ingatlanok/H391956?c=1b06e8e0,H391956,2019-09-14,centrum
11056509,32,1,Tégla,49.9,"Garzonlakás a Károly körúton az Akváriumnál
Eladó tégla lakás a Károly körúton, 2-ik emeleti, teljesen felújítandó 32nm+5nm előtér közös, délnyugati,dupla francia erkélyes, kiváló airbnb-re, zárt szép lépcsőházzal, karbantartott házban. ...",,https://www.oc.hu/ingatlanok/H376578?c=1b06e8e0,H376578,2019-09-14,centrum
13205004,28,1,Tégla,49.9,"V. Garibaldi utca
V. kerület egyik legkedveltebb utcájában eladó ez a 28nm-es lakás.
Liftes szép épület, a lakás a IV. emeleten van....",,https://www.oc.hu/ingatlanok/H391318?c=1b06e8e0,H391318,2019-08-20,centrum
13243082,30,1 + 1 félszoba,Tégla,37.5,"FELÚJÍTOTT LAKÁS A SZENT ISTVÁN KÖRÚTON
Eladó egy 2. emeleti, utcai nézetű 1+1 szobás, 30 m2-es lakás a Szent István körút V. kerületi oldalán.
A legutolsó közgyűlésen döntöttek a tetőtér értékesítéséről, amelynek köszönhetően a homlokzat...",,https://www.oc.hu/ingatlanok/H391785?c=1b06e8e0,H391785,2019-08-20,centrum
